name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kampala,2021-11-01T00:00:00,23.9,23.9,20,78.81,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T01:00:00,24,24,20,78.35,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T02:00:00,24,24,20,78.35,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T03:00:00,21,21,19.8,92.62,0,0,,,,,0,0,1014,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T04:00:00,21,21,20,94.02,0,0,,,,,0,0,1015,95.9,10,0,0,0,,Overcast,cloudy,"63705099999,HUEN"
Kampala,2021-11-01T05:00:00,21,21,20,94.02,0,0,,,,,9.4,360,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T06:00:00,21,21,19.8,92.9,0,0,,,,,0,0,1016,51.6,10,0.6,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T07:00:00,21,21,20,94.02,0,0,,,,,0,0,1016,27.4,10,52.4,0.2,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-01T08:00:00,21,21,20,94.02,0,0,,,,,0,0,1017,27.4,10,148.7,0.5,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-01T09:00:00,22.8,22.8,19.4,80.89,0,0,,,,,0,336,1018,88.5,5.3,258.8,0.9,3,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-01T10:00:00,23,23,20,83.22,0,0,,,,,9.4,340,1018,27.4,10,390.4,1.4,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-01T11:00:00,24.6,24.6,18.1,67.13,0.1,100,rain,,,,7.9,86.1,,95,,508.8,1.8,5,,"Rain, Overcast",rain,remote
Kampala,2021-11-01T12:00:00,25.2,25.2,20.6,75.7,0,0,,,,,17.6,153,1017,54.5,11,595,2.1,6,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN"
Kampala,2021-11-01T13:00:00,26,26,20,69.55,0,0,,,,,22.3,150,1017,27.4,10,575.8,2.1,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-01T14:00:00,25,25,17.6,63.51,0,0,,,,,11.2,129.2,,95.3,,498.3,1.8,5,,Overcast,cloudy,remote
Kampala,2021-11-01T15:00:00,24.9,24.9,17.9,65.1,0,0,,,,,0.9,169,1015,58.8,10,380.5,1.4,4,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-01T16:00:00,25,25,19,69.36,0,0,,,,,14.8,180,1014,27.4,10,224.6,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-01T17:00:00,24.1,24.1,17.8,67.88,0,0,,,,,11.2,166.1,,94.8,,99.8,0.4,1,,Overcast,cloudy,remote
Kampala,2021-11-01T18:00:00,26,26,18,61.39,0,0,,,,,9.4,180,1015,27.4,10,19.8,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-01T19:00:00,24,24,19,73.63,0,0,,,,,9.4,180,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T20:00:00,24,24,19,73.63,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T21:00:00,23,23,19,77.98,0,0,,,,,0,0,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T22:00:00,23,23,19,78.21,0,0,,,,,0,0,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-01T23:00:00,22.5,22.5,17.8,74.77,0,0,,,,,14.8,197,,77.5,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-02T00:00:00,22,22,20.1,88.97,0,0,,,,,0,0,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-02T01:00:00,22.3,22.3,17.5,74.26,0,0,,,,,11.2,209,,79.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-02T02:00:00,22.3,22.3,17.3,73.33,0.1,100,rain,,,,8.3,227.8,,75.5,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-02T03:00:00,21.2,21.2,18.7,85.65,0,0,,,,,14.8,270,,40,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-02T04:00:00,22.1,22.1,17.2,73.76,0.4,100,rain,,,,6.5,280.7,,66.5,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-02T05:00:00,20,20,19,93.97,0,0,,,,,14.8,270,1016,89,,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-02T06:00:00,20.2,20.2,19,92.58,0,0,,,,,11.2,300,1016,74.5,10,0.7,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-02T07:00:00,20,20,19,93.97,0,0,,,,,3.6,300,1016,27.4,10,66.5,0.2,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-02T08:00:00,21,21,19,88.35,0,0,,,,,0,0,1017,27.4,10,236.1,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-02T09:00:00,22.9,22.9,17.6,72.06,1.8,100,rain,,,,5,25.3,,49.2,,428.6,1.5,4,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-02T10:00:00,22.1,22.1,20.1,88.44,0,0,,,,,0,46.9,1019,30,9,580.3,2.1,6,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-02T11:00:00,22.1,22.1,20.1,88.44,0,0,,,,,27.7,120,1019,50,10,675.3,2.4,7,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-02T12:00:00,21.1,21.1,20.1,94.02,0,0,,,,,27.7,170,1019,90,10,695,2.5,7,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-02T13:00:00,22.1,22.1,19.1,83.11,0,0,,,,,27.7,180,1017,30,10,662,2.4,7,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-02T14:00:00,24.2,24.2,18.3,69.63,2.1,100,rain,,,,8.3,90.3,,71.9,,552.8,2,6,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-02T15:00:00,23.1,23.1,17.1,68.98,0,0,,,,,18.4,180,1017,30,10,415.6,1.5,4,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-02T16:00:00,23.8,23.8,18.3,71.32,1.8,100,rain,,,,8.6,122.1,,82.3,,278.1,1,3,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-02T17:00:00,23.4,23.4,18.6,74.45,1.2,100,rain,,,,9,143.6,,83.5,,138.6,0.5,1,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-02T18:00:00,22.1,22.1,16.1,68.78,0,0,,,,,0,162.7,1014,30,10,27.5,0.1,0,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-02T19:00:00,22.3,22.3,18.6,79.58,0.4,100,rain,,,,11.9,177.3,,93.8,,0,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-02T20:00:00,21.1,21.1,17.1,77.92,0,0,,,,,3.6,250,1016,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-02T21:00:00,22.4,22.4,18.4,78.11,0.2,100,rain,,,,14.4,192.1,,97,,0,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-02T22:00:00,20.1,20.1,16.1,77.77,0,0,,,,,3.6,250,1018,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-02T23:00:00,22.5,22.5,18,75.72,0.1,100,rain,,,,11.9,202.6,,94,,0,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-03T00:00:00,22.6,22.6,17.7,73.85,0.1,100,rain,,,,8.6,212.1,,85.9,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T01:00:00,22.7,22.7,17.4,72.02,0.1,100,rain,,,,5.8,234.3,,74.6,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T02:00:00,22.6,22.6,17.3,72.01,0.2,100,rain,,,,5,267.8,,70.8,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T03:00:00,20.1,20.1,18.1,88.27,0,0,,,,,0,280,1016,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-03T04:00:00,22,22,17.6,76.11,0.2,100,rain,,,,6.8,278.3,,74.3,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T05:00:00,21.8,21.8,17.7,77.54,0.3,100,rain,,,,6.8,272.5,,77.9,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T06:00:00,21.5,21.5,17.7,78.97,0.4,100,rain,,,,6.1,263.8,,76,,0.7,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T07:00:00,21.8,21.8,18,79.01,0.5,100,rain,,,,5.4,249.8,,72.2,,63.2,0.2,1,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T08:00:00,20.1,20.1,19.1,93.98,0,0,,,,,9.4,330,1018,30,10,208.6,0.8,2,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-03T09:00:00,22.9,22.9,18,73.9,1,100,rain,,,,1.8,215.4,,75.1,,357.9,1.3,4,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T10:00:00,23.1,23.1,19.1,78.22,0,0,,,,,3.6,270,1019,30,10,441.1,1.6,4,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-03T11:00:00,23.6,23.6,18,70.84,1.4,100,rain,,,,1.8,128.1,,80.9,,529.8,1.9,5,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T12:00:00,23.8,23.8,18,69.99,1.6,100,rain,,,,2.9,131.8,,81.9,,593.5,2.1,6,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T13:00:00,24,24,18,69.15,1.6,100,rain,,,,4,145.4,,85.3,,609.8,2.2,6,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T14:00:00,24.1,24.1,18.1,69.17,1.5,100,rain,,,,4.7,159.4,,79.4,,566,2,6,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T15:00:00,20.1,20.1,18.1,88.27,0,0,,,,,9.4,270,1016,30,10,486.8,1.8,5,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-03T16:00:00,22.1,22.1,17.1,73.3,0,0,,,,,0,176,1016,30,10,348.4,1.3,3,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-03T17:00:00,23.9,23.9,18.4,71.34,0.8,100,rain,,,,6.8,178,,79.3,,181,0.7,2,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-03T18:00:00,23.1,23.1,18.1,73.47,0,0,,,,,5.4,250,1014,30,10,36.7,0.1,0,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-03T19:00:00,22.7,22.7,18.4,76.7,0.5,100,rain,,,,8.6,175.4,,94.2,,0,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-03T20:00:00,21.1,21.1,19.1,88.36,0,0,,,,,7.6,320,1017,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-03T21:00:00,21.1,21.1,18.1,83,0,0,,,,,5.4,260,1017,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-03T22:00:00,20.1,20.1,18.1,88.27,0,0,,,,,9.4,260,1019,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-03T23:00:00,20.1,20.1,18.1,88.27,0,0,,,,,7.6,260,1019,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-04T00:00:00,22.5,22.5,18.2,76.67,0.4,100,rain,,,,8.3,184.4,,94.8,,0,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-04T01:00:00,22.6,22.6,18.1,75.73,0.4,100,rain,,,,6.1,194.4,,93.4,,0,0,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-04T02:00:00,22.4,22.4,18.1,76.66,0.5,100,rain,,,,5,213,,85,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T03:00:00,22.3,22.3,18.1,77.12,0.7,100,rain,,,,4.3,231.4,,72,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T04:00:00,22.1,22.1,18.1,78.07,1,100,rain,,,,4,241.3,,65.9,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T05:00:00,21.8,21.8,18.1,79.51,1.3,100,rain,,,,4,245.8,,74.8,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T06:00:00,21.6,21.6,18,79.99,1.6,100,rain,,,,3.2,252.9,,86.3,,0.4,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T07:00:00,20.1,20.1,19.1,93.98,0,0,,,,,9.4,290,1017,30,10,36.9,0.1,0,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-04T08:00:00,21.8,21.8,18.6,82.05,2,100,rain,,,,2.9,288.2,,90,,108.5,0.4,1,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T09:00:00,22.1,22.1,19.1,83.11,0,0,,,,,9.4,310,1018,30,10,196.8,0.7,2,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-04T10:00:00,22.4,22.4,18.8,80.09,2.9,100,rain,,,,4.3,335.1,,80.8,,299.6,1.1,3,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T11:00:00,22.8,22.8,18.9,78.66,4.2,100,rain,,,,5.8,342.3,,71.8,,421.9,1.5,4,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T12:00:00,23.2,23.2,18.9,76.78,5.7,100,rain,,,,5.8,0.6,,69.5,,526.3,1.9,5,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T13:00:00,23.5,23.5,18.8,74.93,5.9,100,rain,,,,6.5,37.1,,69.9,,508,1.8,5,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T14:00:00,23.5,23.5,18.8,74.93,4.7,100,rain,,,,9.4,62.4,,78.4,,446.8,1.6,4,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-04T15:00:00,26.1,26.1,20.1,69.56,0,0,,,,,22.3,160,1015,50,10,289.5,1,3,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-04T16:00:00,26.1,26.1,20.1,69.56,0,0,,,,,18.4,160,1015,30,10,163.6,0.6,2,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-04T17:00:00,22.7,22.7,17.6,72.94,0.6,100,rain,,,,2.9,144.6,,91.8,,80.6,0.3,1,,"Rain, Overcast",rain,remote
Kampala,2021-11-04T18:00:00,22.2,22.2,17.4,74.25,0.1,100,rain,,,,6.8,203.7,,91.7,,19,0.1,0,,"Rain, Overcast",rain,remote
Kampala,2021-11-04T19:00:00,22,22,17.1,73.75,0,0,,,,,10.8,205.4,,73.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-04T20:00:00,21.8,21.8,16.9,73.71,0,0,,,,,12.2,206.7,,57.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-04T21:00:00,21.7,21.7,17,74.64,0,0,,,,,12.6,210.4,,53.5,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-04T22:00:00,21.7,21.7,17.1,75.11,0,0,,,,,12.6,213.6,,57.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-04T23:00:00,21.7,21.7,17.4,76.55,0,0,,,,,11.9,214.1,,65.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-05T00:00:00,21.9,21.9,17.5,76.1,0,0,,,,,10.4,212,,73.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-05T01:00:00,22,22,17.4,75.16,0,0,,,,,7.9,204.7,,73.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-05T02:00:00,22.2,22.2,17.2,73.31,0,0,,,,,5,187.1,,80.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Kampala,2021-11-05T03:00:00,22.4,22.4,17.2,72.43,0.1,100,rain,,,,3.2,143.9,,83.5,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-05T04:00:00,22.3,22.3,17.2,72.87,0.2,100,rain,,,,3.6,97.5,,86.5,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-05T05:00:00,22.2,22.2,17.2,73.31,0.4,100,rain,,,,4.7,80.7,,88.3,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-05T06:00:00,22.1,22.1,17.3,74.23,0.5,100,rain,,,,5,75.7,,80.8,,0.7,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-05T07:00:00,22.3,22.3,18.1,77.12,0.5,100,rain,,,,5.4,74.4,,65.8,,71.2,0.3,1,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-05T08:00:00,23.1,23.1,18.6,75.81,0.5,100,rain,,,,6.1,75.6,,55.6,,255.7,0.9,3,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-05T09:00:00,19.1,19.1,18.2,94.5,0.5,100,rain,,,,0,20,,90,6,449,1.6,4,,"Rain, Partially cloudy",rain,"63682099999,63680099999"
Kampala,2021-11-05T10:00:00,21.1,21.1,18.1,83,0,0,,,,,14.8,50,1019,30,10,621,2.2,6,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-05T11:00:00,23.1,23.1,19.1,78.22,0,0,,,,,14.8,50,1019,30,10,739.3,2.7,7,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-05T12:00:00,23.1,23.1,17.9,72.53,0,0,,,,,5.7,90,,89.9,8.1,801.5,2.9,8,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,63680099999"
Kampala,2021-11-05T13:00:00,23.1,23.1,19.1,78.22,0,0,,,,,18.4,300,1017,30,10,791.8,2.9,8,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-05T14:00:00,24.1,24.1,19.1,73.64,0,0,,,,,13,120,1016,30,10,732.3,2.6,7,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-05T15:00:00,24.6,24.6,17.9,66.5,0,0,,,,,4,178,1015,88.7,10,608.5,2.2,6,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-05T16:00:00,25,25,20,73.8,0,0,,,,,14.8,150,1015,27.4,10,425.9,1.5,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-05T17:00:00,25,25,19,69.36,0,0,,,,,18.4,170,1014,27.4,10,232.5,0.8,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-05T18:00:00,25,25,19,69.36,0,0,,,,,1,331,1014,45.9,11,46.1,0.2,0,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN"
Kampala,2021-11-05T19:00:00,25,25,19,69.36,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-05T20:00:00,25,25,19,69.36,0,0,,,,,0,0,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-05T21:00:00,23,23,18.9,77.51,0,0,,,,,5.4,180,1017,32.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-05T22:00:00,22,22,19,83.11,0,0,,,,,0,0,1017,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-05T23:00:00,22,22,19,83.11,0,0,,,,,0,0,1017,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T00:00:00,22,22,20,88.44,0,0,,,,,7.6,220,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T01:00:00,22,22,20,88.44,0,0,,,,,0,0,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T02:00:00,22,22,19,83.11,0,0,,,,,0,0,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T03:00:00,22,22,19,83.11,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T04:00:00,22,22,19,83.11,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T05:00:00,22,22,19,83.11,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T06:00:00,22,22,20,88.43,1.6,100,rain,,,,0,0,1015,25,10,0.3,0,0,,"Rain, Partially cloudy",rain,HUEN
Kampala,2021-11-06T07:00:00,22,22,20,88.43,2,100,rain,,,,0,0,1016,25,10,31.5,0.1,0,,"Rain, Partially cloudy",rain,HUEN
Kampala,2021-11-06T08:00:00,21,21,20,94.02,0,0,,,,,7.6,360,1017,27.4,10,101.2,0.4,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T09:00:00,20.6,20.6,18.9,90.09,0,0,,,,,0.1,360,1017,88.6,4.2,184.5,0.7,2,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN,63680099999"
Kampala,2021-11-06T10:00:00,23,23,20,83.22,0,0,,,,,11.2,350,1018,27.4,10,285.9,1,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T11:00:00,24,24,20,78.35,0,0,,,,,7.6,260,1018,27.4,10,400.8,1.4,4,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T12:00:00,24.1,24.1,21.1,83.34,0,0,,,,,13,270,1017,30,10,500.3,1.8,5,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-06T13:00:00,26,26,21,73.97,0,0,,,,,14.8,180,1016,27.4,10,582,2.1,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T14:00:00,26.1,26.1,21.1,73.98,0,0,,,,,22.3,190,1015,30,10,581.8,2.1,6,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-06T15:00:00,27.1,28.3,19.1,61.62,0,0,,,,,22.3,180,1014,30,10,474.5,1.7,5,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-06T16:00:00,25,25,19,69.36,0,0,,,,,18.4,180,1014,27.4,10,295,1.1,3,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T17:00:00,25,25,19,69.36,0,0,,,,,14.8,190,1014,27.4,10,96.4,0.3,1,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T18:00:00,25,25,19,69.36,0,0,,,,,13,190,1014,27.4,10,17.3,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-06T19:00:00,24,24,19,73.63,0,0,,,,,0,0,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T20:00:00,24,24,20,78.35,0,0,,,,,0,0,1015,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T21:00:00,23.8,23.8,20,79.27,0,0,,,,,0,0,1016,32.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T22:00:00,23,23,20,83.22,0,0,,,,,13,200,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-06T23:00:00,23,23,20,83.22,0,0,,,,,3.6,230,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T00:00:00,23,23,20,83.22,0,0,,,,,3.6,280,1016,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T01:00:00,22,22,20,88.44,0,0,,,,,0,0,1014,27.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T02:00:00,22,22,18.1,78.55,0.5,100,rain,,,,7.2,293.2,,85.5,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kampala,2021-11-07T03:00:00,20.9,20.9,19.9,94.01,0,0,,,,,3.6,360,,40,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-07T04:00:00,21.1,21.1,20.1,94.02,0,0,,,,,0,299.3,1013,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-07T05:00:00,21,21,19,88.35,0,0,,,,,11.2,360,1013,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"63705099999,HUEN"
Kampala,2021-11-07T06:00:00,20.7,20.7,19.2,91.13,0,0,,,,,3.6,20,,80,10,0.3,0,0,,Partially cloudy,partly-cloudy-night,63705099999
Kampala,2021-11-07T07:00:00,20,20,19,93.97,0,0,,,,,3.6,360,1015,89,10,41.4,0.1,0,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T08:00:00,21.1,21.1,19.1,88.36,0,0,,,,,11.2,60,1015,90,10,163.9,0.6,2,,Partially cloudy,partly-cloudy-day,63705099999
Kampala,2021-11-07T09:00:00,21.6,21.6,17.9,79.62,0,0,,,,,0.4,360,1015,59,8.1,342.6,1.2,3,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-07T10:00:00,25,25,19,69.36,0,0,,,,,3.6,360,1016,27.4,10,527.5,1.9,5,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T11:00:00,27,28.2,19,61.61,0,0,,,,,3.6,180,1016,27.4,10,667.5,2.4,7,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
Kampala,2021-11-07T12:00:00,27.1,27.9,17.4,55.5,0,0,,,,,0.2,189,1015,49.2,10,668,2.4,7,,Partially cloudy,partly-cloudy-day,"63682099999,63705099999,HUEN,63680099999"
Kampala,2021-11-07T13:00:00,28,28.9,18,54.58,0,0,,,,,18.4,190,1014,27.4,10,573.3,2.1,6,,Partially cloudy,partly-cloudy-day,"63705099999,HUEN"
